50,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=843,北京富吉瑞光电科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202104/e01863f6c467406abaa2fbf7409a8852.pdf,8-1 发行人及保荐机构回复意见,688272.SH,富吉瑞,一轮反馈回复,688272.SH_富吉瑞_一轮反馈回复,2021-04-08
51,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=936,北京格灵深瞳信息技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/202110/4f7bade963294b30befcf14b9b5d0ce7.pdf,8-1 发行人及保荐机构关于第二轮审核问询函的回复意见,688207.SH,格灵深瞳-U,二轮反馈回复,688207.SH_格灵深瞳-U_二轮反馈回复,2021-10-20
52,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=936,北京格灵深瞳信息技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/202108/3c7e26ad159f4625996c804526cb85d3.pdf,8-1 发行人及保荐机构回复意见,688207.SH,格灵深瞳-U,一轮反馈回复,688207.SH_格灵深瞳-U_一轮反馈回复,2021-08-25
53,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=102,航天宏图信息技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/201906/a14d2d2160fa4e37bf3054d1b355c4d6.pdf,北京航天宏图信息技术股份有限公司及国信证券股份有限公司关于第四轮审核问询函的回复,688066.SH,航天宏图,四轮反馈回复,688066.SH_航天宏图_四轮反馈回复,2019-06-17
54,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=102,航天宏图信息技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/201906/eeb3f57c1db84805b45f91b119cd5aef.pdf,北京航天宏图信息技术股份有限公司及国信证券股份有限公司关于第三轮审核问询函的回复,688066.SH,航天宏图,三轮反馈回复,688066.SH_航天宏图_三轮反馈回复,2019-06-12
55,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=102,航天宏图信息技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/201905/ea863b87ec134f54aeac7e6ddf427ae9.pdf,北京航天宏图信息技术股份有限公司及国信证券股份有限公司关于第二轮审核问询函的回复,688066.SH,航天宏图,二轮反馈回复,688066.SH_航天宏图_二轮反馈回复,2019-05-27
56,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=102,航天宏图信息技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/201905/11a6384359374e4f87f5f2edb3d2d044.pdf,北京航天宏图信息技术股份有限公司及国信证券股份有限公司关于审核问询函的回复,688066.SH,航天宏图,一轮反馈回复,688066.SH_航天宏图_一轮反馈回复,2019-05-13
57,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=926,北京浩瀚深度信息技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/202204/6c269f0f90fb45528ae813e4d622cc5e.pdf,8-1-2 发行人及保荐机构二轮问询函回复意见,688292.SH,浩瀚深度,二轮反馈回复,688292.SH_浩瀚深度_二轮反馈回复,2022-04-07
58,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=926,北京浩瀚深度信息技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/202203/5bc4762b6d194ab1a2d9aa0fb9b2a678.pdf,8-1 发行人及保荐机构回复意见（豁免版）,688292.SH,浩瀚深度,一轮反馈回复,688292.SH_浩瀚深度_一轮反馈回复,2022-03-11
59,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=242,北京华峰测控技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/201911/f6e8e65bd93148b4b6f3e51ff7fa2e83.pdf,8-1-2 发行人及保荐机构的回复意见（第二轮问询）,688200.SH,华峰测控,二轮反馈回复,688200.SH_华峰测控_二轮反馈回复,2019-11-01
60,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=242,北京华峰测控技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/201910/18498567cbcd43ba9e83a4794abe04d1.pdf,8-1 发行人及保荐机构的回复意见,688200.SH,华峰测控,一轮反馈回复,688200.SH_华峰测控_一轮反馈回复,2019-10-07
61,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=204,北京慧辰资道资讯股份有限公司,1,http://static.sse.com.cn/stock/information/c/202004/00c12433672049508aa971597ca7b6e8.pdf,8-1 发行人及保荐机构五轮问询回复意见,688500.SH,慧辰股份,五轮反馈回复,688500.SH_慧辰股份_五轮反馈回复,2020-04-15
62,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=204,北京慧辰资道资讯股份有限公司,1,http://static.sse.com.cn/stock/information/c/202004/49d731bc64fd4e94a679f57545c9c79d.pdf,8-1发行人及保荐机构四轮问询回复意见,688500.SH,慧辰股份,四轮反馈回复,688500.SH_慧辰股份_四轮反馈回复,2020-04-08
63,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=204,北京慧辰资道资讯股份有限公司,1,http://static.sse.com.cn/stock/information/c/201912/5c259cf08a1c4d56a778d10165aba8e1.pdf,8-1 发行人及保荐机构三轮问询回复意见,688500.SH,慧辰股份,三轮反馈回复,688500.SH_慧辰股份_三轮反馈回复,2019-12-31
64,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=204,北京慧辰资道资讯股份有限公司,1,http://static.sse.com.cn/stock/information/c/201911/e9ba812ec4e6448e93613fc54332241e.pdf,8-1 发行人及保荐机构关于第二轮审核问询函的回复意见,688500.SH,慧辰股份,二轮反馈回复,688500.SH_慧辰股份_二轮反馈回复,2019-11-06
65,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=204,北京慧辰资道资讯股份有限公司,1,http://static.sse.com.cn/stock/information/c/201909/c8a736cf57894530811c4c5382e22074.pdf,8-1 发行人及保荐机构回复意见,688500.SH,慧辰股份,一轮反馈回复,688500.SH_慧辰股份_一轮反馈回复,2019-09-24
66,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=278,北京键凯科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202004/c2d71934062c40cbbeff470e3fd0726f.pdf,8-1-4北京键凯科技股份有限公司及中信证券股份有限公司关于第三次审核问询函之回复报告,688356.SH,键凯科技,三轮反馈回复,688356.SH_键凯科技_三轮反馈回复,2020-04-03
67,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=278,北京键凯科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202003/9091c7e148184ba6ba7daf48caad8ae1.pdf,8-1-2 北京键凯科技股份有限公司及中信证券股份有限公司关于第二次审核问询函之回复报告,688356.SH,键凯科技,二轮反馈回复,688356.SH_键凯科技_二轮反馈回复,2020-03-11
68,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=278,北京键凯科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202001/52a9a5ddbafb449ea56ac7bdb2e5c879.pdf,8-1 北京键凯科技股份有限公司及中信证券股份有限公司关于审核问询函之回复报告,688356.SH,键凯科技,一轮反馈回复,688356.SH_键凯科技_一轮反馈回复,2020-01-02
69,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=1048,北京金橙子科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202205/81b794b19dd347728038764ca95336ab.pdf,8-1 发行人及保荐机构关于第二轮审核问询函的回复,688291.SH,金橙子,二轮反馈回复,688291.SH_金橙子_二轮反馈回复,2022-05-09
70,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=1048,北京金橙子科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202203/b9c279777b1c45b29484de3df07c82a5.pdf,8-1发行人及保荐机构回复意见,688291.SH,金橙子,一轮反馈回复,688291.SH_金橙子_一轮反馈回复,2022-03-11
71,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=984,北京经纬恒润科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202111/562812b39bd748cf91dafd7e5cf4ee5d.pdf,8-1-2 发行人及保荐机构回复意见（二）,688326.SH,经纬恒润-W,二轮反馈回复,688326.SH_经纬恒润-W_二轮反馈回复,2021-11-10
72,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=984,北京经纬恒润科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202109/14b469fffcba42e6aebafa1838deeba0.pdf,8-1 发行人及保荐机构回复意见,688326.SH,经纬恒润-W,一轮反馈回复,688326.SH_经纬恒润-W_一轮反馈回复,2021-09-03
73,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=798,北京理工导航控制科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202108/120706962352440099101b3f1f40838e.pdf,8-1发行人及保荐机构关于第二轮审核问询函的回复意见,688282.SH,理工导航,二轮反馈回复,688282.SH_理工导航_二轮反馈回复,2021-08-16
74,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=798,北京理工导航控制科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202107/c3bb744a154c45a49a074b9c819c5ba2.pdf,8-1 发行人及保荐机构回复意见,688282.SH,理工导航,一轮反馈回复,688282.SH_理工导航_一轮反馈回复,2021-07-08
75,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=387,北京青云科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202008/d7d1f30718604d0cac4ac1161e112626.pdf,8-1 发行人及保荐机构回复意见（二）,688316.SH,青云科技-U,二轮反馈回复,688316.SH_青云科技-U_二轮反馈回复,2020-08-11
